起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW),FusionModel预测功率 (MW),BiFusionModel预测功率 (MW)
2018/8/29,2018/8/30 22:15,3.628125,2.3854368,3.1536593,1.4470971
2018/8/29,2018/8/30 22:30,3.659765,2.4605527,3.2177026,1.3049172
2018/8/29,2018/8/30 22:45,3.733594,2.5080068,3.1988628,1.1606643
2018/8/29,2018/8/30 23:00,3.789844,2.531322,3.262843,1.0951006
2018/8/29,2018/8/30 23:15,3.782812,2.570337,3.2163002,1.0440971
2018/8/29,2018/8/30 23:30,3.867188,2.5789244,3.250468,0.99763983
2018/8/29,2018/8/30 23:45,3.825,2.5526612,3.201708,1.086359
2018/8/30,2018/8/31 0:00,3.723047,3.8910198,3.4059556,3.1292825
2018/8/30,2018/8/31 0:15,2.580469,3.8355212,3.32667,3.0232787
2018/8/30,2018/8/31 0:30,2.696484,3.71214,3.3039305,2.9263806
2018/8/30,2018/8/31 0:45,4.310156,3.5943322,3.2244687,2.7564116
2018/8/30,2018/8/31 1:00,2.844141,3.5172446,3.1698754,2.5753896
2018/8/30,2018/8/31 1:15,3.483984,3.3898096,3.0754426,2.42437
2018/8/30,2018/8/31 1:30,3.596484,3.2516704,3.0078638,2.1747875
2018/8/30,2018/8/31 1:45,3.336328,3.1328256,2.8916128,1.9826187
2018/8/30,2018/8/31 2:00,3.367969,2.986397,2.7762182,1.8236535
2018/8/30,2018/8/31 2:15,3.026953,2.809235,2.659612,1.5923395
2018/8/30,2018/8/31 2:30,3.055078,2.6431053,2.484428,1.3912686
2018/8/30,2018/8/31 2:45,2.896875,2.4833329,2.2830358,1.1189363
2018/8/30,2018/8/31 3:00,2.735156,2.341152,2.0983067,0.97013897
2018/8/30,2018/8/31 3:15,2.376562,2.1793528,1.8697569,0.7510808
2018/8/30,2018/8/31 3:30,1.701562,1.9988341,1.6257293,0.6080108
2018/8/30,2018/8/31 3:45,2.288672,1.794482,1.4202104,0.46176893
2018/8/30,2018/8/31 4:00,2.014453,1.5624815,1.1897428,0.34659952
2018/8/30,2018/8/31 4:15,0.667969,1.3547312,0.990384,0.22415408
2018/8/30,2018/8/31 4:30,0.569531,1.1768664,0.7802969,0.19276293
2018/8/30,2018/8/31 4:45,0.569531,0.9861142,0.5493821,0.13532427
2018/8/30,2018/8/31 5:00,0.492188,0.7884378,0.42706436,0.0905039
2018/8/30,2018/8/31 5:15,0.428906,0.5798854,0.2978096,0.08765443
2018/8/30,2018/8/31 5:30,0.158203,0.3938251,0.17413357,0.060979538
2018/8/30,2018/8/31 5:45,0.035156,0.312971,0.15014645,0.056560542
2018/8/30,2018/8/31 6:00,0,0.18060823,0.0654106,0.086710155
2018/8/30,2018/8/31 6:15,0,0.088603705,0.009815916,0.06489758
2018/8/30,2018/8/31 6:30,0,0.030844018,-0.002110828,0.07865955
2018/8/30,2018/8/31 6:45,0,0.014073223,-0.014505588,0.054646317
2018/8/30,2018/8/31 7:00,0,-0.001909308,-0.024843024,0.10549169
2018/8/30,2018/8/31 7:15,0,-0.005913109,-0.028490089,0.06183282
2018/8/30,2018/8/31 7:30,0,-0.004416991,-0.015379768,0.059792142
2018/8/30,2018/8/31 7:45,0,-0.007089093,-0.004771343,0.04047313
2018/8/30,2018/8/31 8:00,0,-0.013438879,-0.010934696,0.03976216
2018/8/30,2018/8/31 8:15,0,-0.033163846,0.012037888,0.011465628
2018/8/30,2018/8/31 8:30,0,-0.01485922,-0.007076338,0.011482929
2018/8/30,2018/8/31 8:45,0,-0.018782869,0.008989578,0.035087295
2018/8/30,2018/8/31 9:00,0,-0.02969078,0.01776442,0.040734358
2018/8/30,2018/8/31 9:15,0,-0.002746979,0.037423745,0.08322974
2018/8/30,2018/8/31 9:30,0,-0.00546917,0.028262071,0.076679066
2018/8/30,2018/8/31 9:45,0,-0.006767206,0.025839709,0.041986138
2018/8/30,2018/8/31 10:00,0,0.03243247,0.015211094,0.063152015
2018/8/30,2018/8/31 10:15,0,0.036294207,0.016248416,0.10778734
2018/8/30,2018/8/31 10:30,0,0.03300191,0.012843549,0.05385729
2018/8/30,2018/8/31 10:45,0,0.03492583,0.019716967,0.048950717
2018/8/30,2018/8/31 11:00,0,0.024209395,0.019690622,0.05065465
2018/8/30,2018/8/31 11:15,0,0.010597847,0.013015136,0.04597809
2018/8/30,2018/8/31 11:30,0,0.015699536,0.022473376,0.06688379
2018/8/30,2018/8/31 11:45,0,0.012724808,0.013664568,0.038841516
2018/8/30,2018/8/31 12:00,0,0.04168593,0.000896014,0.0642353
2018/8/30,2018/8/31 12:15,0,0.04274702,0.009842068,0.03458756
2018/8/30,2018/8/31 12:30,0,0.048505887,0.012967017,0.05084382
2018/8/30,2018/8/31 12:45,0,0.06262273,0.007973325,0.019258298
2018/8/30,2018/8/31 13:00,0,0.05206398,0.011051066,0.015551223
2018/8/30,2018/8/31 13:15,0,0.04208874,-0.007642984,0.00045354
2018/8/30,2018/8/31 13:30,0,0.039218783,0.011736006,-0.037597165
2018/8/30,2018/8/31 13:45,0,0.052709103,-0.003210202,-0.061062925
2018/8/30,2018/8/31 14:00,0,0.022430465,0.001769617,-0.06587926
2018/8/30,2018/8/31 14:15,0,0.014174324,0.003618993,-0.06956968
2018/8/30,2018/8/31 14:30,0,0.01454185,-0.005953357,-0.108810514
2018/8/30,2018/8/31 14:45,0,-0.001424022,0.003771573,-0.13506548
2018/8/30,2018/8/31 15:00,0,-0.012455419,-0.011196688,-0.13422596
2018/8/30,2018/8/31 15:15,0,0.007270262,-0.013995305,-0.14881681
2018/8/30,2018/8/31 15:30,0,0.025857732,-0.017057434,-0.19719878
2018/8/30,2018/8/31 15:45,0,0.023997553,-0.02680076,-0.19602734
2018/8/30,2018/8/31 16:00,0,0.030014515,-0.054451436,-0.17953445
2018/8/30,2018/8/31 16:15,0,0.044937167,-0.05643043,-0.15643439
2018/8/30,2018/8/31 16:30,0,0.057195306,-0.048242956,-0.13829167
2018/8/30,2018/8/31 16:45,0,0.073128365,-0.040211476,-0.04878269
2018/8/30,2018/8/31 17:00,0,0.09499754,-0.033890016,0.035524357
2018/8/30,2018/8/31 17:15,0.003516,0.12399829,-0.003090866,0.13342857
2018/8/30,2018/8/31 17:30,0,0.15284058,0.087973,0.26734698
2018/8/30,2018/8/31 17:45,0.196875,0.18050459,0.13625044,0.42917666
2018/8/30,2018/8/31 18:00,0.319922,0.25821733,0.24680789,0.5939973
2018/8/30,2018/8/31 18:15,0.341016,0.3337976,0.38429952,0.7597189
2018/8/30,2018/8/31 18:30,0.551953,0.41852912,0.5491888,0.9930741
2018/8/30,2018/8/31 18:45,0.566016,0.5071211,0.7144776,1.1662664
2018/8/30,2018/8/31 19:00,0.73125,0.6050389,0.9405537,1.3596165
2018/8/30,2018/8/31 19:15,0.935156,0.7559572,1.1812636,1.4311141
2018/8/30,2018/8/31 19:30,1.873828,0.8997143,1.4176384,1.5924
2018/8/30,2018/8/31 19:45,1.226953,1.0504978,1.6604902,1.7230763
2018/8/30,2018/8/31 20:00,1.466016,1.2254735,1.8832738,1.7507007
2018/8/30,2018/8/31 20:15,1.750781,1.3817906,2.110653,1.8734012
2018/8/30,2018/8/31 20:30,2.742188,1.5339748,2.3157501,1.8842692
2018/8/30,2018/8/31 20:45,2.844141,1.6869404,2.544267,1.7975913
2018/8/30,2018/8/31 21:00,3.065625,1.8496373,2.7321951,1.7639693
2018/8/30,2018/8/31 21:15,3.258984,2.05412,2.8991215,1.75507
2018/8/30,2018/8/31 21:30,3.406641,2.1634212,3.0152078,1.6669492
2018/8/30,2018/8/31 21:45,3.6,2.292115,3.1209965,1.6073955
2018/8/30,2018/8/31 22:00,3.628125,2.391287,3.1879022,1.4866878
2018/8/30,2018/8/31 22:15,3.659765,2.4632483,3.248913,1.3791906
2018/8/30,2018/8/31 22:30,3.733594,2.5304968,3.3042624,1.2338309
2018/8/30,2018/8/31 22:45,3.789844,2.564994,3.2738798,1.091206
2018/8/30,2018/8/31 23:00,3.782812,2.5692565,3.317875,1.0267595
2018/8/30,2018/8/31 23:15,3.867188,2.588928,3.2610896,0.9846739
2018/8/30,2018/8/31 23:30,3.825,2.5841582,3.2869995,0.9339313
2018/8/30,2018/8/31 23:45,3.786328,2.5362816,3.2263527,1.0137205
2018/8/31,2018/9/1 0:00,2.580469,3.8568962,3.472932,3.0856464
2018/8/31,2018/9/1 0:15,2.696484,3.7893965,3.3790324,2.9474247
2018/8/31,2018/9/1 0:30,4.310156,3.6586611,3.3376915,2.8246288
2018/8/31,2018/9/1 0:45,2.844141,3.5327969,3.2406683,2.6244717
2018/8/31,2018/9/1 1:00,3.483984,3.447069,3.156665,2.4268825
2018/8/31,2018/9/1 1:15,3.596484,3.3127265,3.043359,2.2472897
2018/8/31,2018/9/1 1:30,3.336328,3.1620708,2.9488447,1.9838287
2018/8/31,2018/9/1 1:45,3.367969,3.0249298,2.8028069,1.7896174
2018/8/31,2018/9/1 2:00,3.026953,2.8555202,2.6716309,1.624466
2018/8/31,2018/9/1 2:15,3.055078,2.6541913,2.5361876,1.3962802
2018/8/31,2018/9/1 2:30,2.896875,2.4611456,2.3341615,1.2108315
2018/8/31,2018/9/1 2:45,2.735156,2.275957,2.1187832,0.94570804
2018/8/31,2018/9/1 3:00,2.376562,2.1101673,1.9234736,0.8111007
2018/8/31,2018/9/1 3:15,1.701562,1.93048,1.6966859,0.61711776
2018/8/31,2018/9/1 3:30,2.288672,1.7348262,1.4487231,0.4934606
2018/8/31,2018/9/1 3:45,2.014453,1.5220593,1.2450639,0.36798638
2018/8/31,2018/9/1 4:00,0.667969,1.2890624,1.0164554,0.26370704
2018/8/31,2018/9/1 4:15,0.569531,1.085086,0.8234486,0.15338115
2018/8/31,2018/9/1 4:30,0.569531,0.9188297,0.63007385,0.13194104
2018/8/31,2018/9/1 4:45,0.492188,0.73948413,0.41454658,0.077912875
2018/8/31,2018/9/1 5:00,0.428906,0.5656696,0.30979663,0.04392389
2018/8/31,2018/9/1 5:15,0.158203,0.38700032,0.19778335,0.044844136
2018/8/31,2018/9/1 5:30,0.035156,0.23211157,0.09633446,0.027318979
2018/8/31,2018/9/1 5:45,0,0.18019211,0.08641722,0.030317923
2018/8/31,2018/9/1 6:00,0,0.08062385,0.014214389,0.05647503
2018/8/31,2018/9/1 6:15,0,0.018388733,-0.019974656,0.04015514
2018/8/31,2018/9/1 6:30,0,-0.014367208,-0.019229263,0.060761184
2018/8/31,2018/9/1 6:45,0,-0.010930792,-0.026587434,0.049931217
2018/8/31,2018/9/1 7:00,0,-0.01170408,-0.021618905,0.0991497
2018/8/31,2018/9/1 7:15,0,-0.005287424,-0.015644267,0.069233134
2018/8/31,2018/9/1 7:30,0,0.003030341,-0.003425183,0.0664556
2018/8/31,2018/9/1 7:45,0,0.001996888,0.014312985,0.05801686
2018/8/31,2018/9/1 8:00,0,-0.004219336,0.014324181,0.052805126
2018/8/31,2018/9/1 8:15,0,-0.025889903,0.03863728,0.030902173
2018/8/31,2018/9/1 8:30,0,-0.01446623,0.014490109,0.03127058
2018/8/31,2018/9/1 8:45,0,-0.024788044,0.031445123,0.05306951
2018/8/31,2018/9/1 9:00,0,-0.037086062,0.033578977,0.05159264
2018/8/31,2018/9/1 9:15,0,-0.017900687,0.050741773,0.08038569
2018/8/31,2018/9/1 9:30,0,-0.026567787,0.040724184,0.060608342
2018/8/31,2018/9/1 9:45,0,-0.028746799,0.03774523,0.021114478
2018/8/31,2018/9/1 10:00,0,0.010368139,0.025713036,0.033972375
2018/8/31,2018/9/1 10:15,0,0.018435441,0.03578824,0.06898067
2018/8/31,2018/9/1 10:30,0,0.017610054,0.028648257,0.01129133
2018/8/31,2018/9/1 10:45,0,0.024137434,0.0326189,0.00358831
2018/8/31,2018/9/1 11:00,0,0.018600702,0.033733238,0.006484035
2018/8/31,2018/9/1 11:15,0,0.009450644,0.038026154,0.007230273
2018/8/31,2018/9/1 11:30,0,0.018613141,0.042395696,0.026058199
2018/8/31,2018/9/1 11:45,0,0.019205393,0.028500311,0.012008385
2018/8/31,2018/9/1 12:00,0,0.048997354,0.020714648,0.04227775
2018/8/31,2018/9/1 12:15,0,0.050716892,0.02805527,0.025586374
2018/8/31,2018/9/1 12:30,0,0.05248648,0.033549003,0.045568794
2018/8/31,2018/9/1 12:45,0,0.062526986,0.030653466,0.025781624
2018/8/31,2018/9/1 13:00,0,0.048950367,0.036043517,0.026471768
2018/8/31,2018/9/1 13:15,0,0.029536337,0.017855804,0.020653076
2018/8/31,2018/9/1 13:30,0,0.025364697,0.043706715,-0.010783209
2018/8/31,2018/9/1 13:45,0,0.03209173,0.018013924,-0.030271182
2018/8/31,2018/9/1 14:00,0,-0.001178125,0.021656573,-0.034319036
2018/8/31,2018/9/1 14:15,0,-0.006626513,0.02701012,-0.044354554
2018/8/31,2018/9/1 14:30,0,-0.005327448,0.012461349,-0.08937074
2018/8/31,2018/9/1 14:45,0,-0.01793145,0.01767239,-0.121890575
2018/8/31,2018/9/1 15:00,0,-0.022286281,-0.007153839,-0.13148956
2018/8/31,2018/9/1 15:15,0,0.00492236,-0.006011963,-0.1518695
2018/8/31,2018/9/1 15:30,0,0.030121863,-0.012824848,-0.20121878
2018/8/31,2018/9/1 15:45,0,0.030706305,-0.020410657,-0.20772639
2018/8/31,2018/9/1 16:00,0,0.042643152,-0.04551363,-0.17623214
2018/8/31,2018/9/1 16:15,0,0.058362752,-0.03908834,-0.14027181
2018/8/31,2018/9/1 16:30,0,0.07696471,-0.026065663,-0.104516
2018/8/31,2018/9/1 16:45,0,0.09115324,-0.001861677,0.004516408
2018/8/31,2018/9/1 17:00,0.003516,0.11854246,0.025269732,0.11746684
2018/8/31,2018/9/1 17:15,0,0.15058681,0.06856546,0.23877966
2018/8/31,2018/9/1 17:30,0.196875,0.18264861,0.18857609,0.38950276
2018/8/31,2018/9/1 17:45,0.319922,0.2221215,0.26027718,0.5702047
2018/8/31,2018/9/1 18:00,0.341016,0.31328374,0.39195585,0.75459194
2018/8/31,2018/9/1 18:15,0.551953,0.40525267,0.54723465,0.9251796
2018/8/31,2018/9/1 18:30,0.566016,0.50911766,0.7280492,1.1641246
2018/8/31,2018/9/1 18:45,0.73125,0.6153493,0.9099541,1.343097
2018/8/31,2018/9/1 19:00,0.935156,0.73273516,1.1407473,1.5293533
2018/8/31,2018/9/1 19:15,1.873828,0.89983016,1.3877819,1.5991607
2018/8/31,2018/9/1 19:30,1.226953,1.0538398,1.6256008,1.7455049
2018/8/31,2018/9/1 19:45,1.466016,1.2100458,1.8612088,1.8595575
2018/8/31,2018/9/1 20:00,1.750781,1.3889937,2.0771813,1.861507
2018/8/31,2018/9/1 20:15,2.742188,1.5435777,2.2901325,1.9575737
2018/8/31,2018/9/1 20:30,2.844141,1.6906918,2.476226,1.9447738
2018/8/31,2018/9/1 20:45,3.065625,1.8369436,2.689857,1.8362384
2018/8/31,2018/9/1 21:00,3.258984,1.987687,2.858871,1.7753345
2018/8/31,2018/9/1 21:15,3.406641,2.1842203,2.9974868,1.7387357
2018/8/31,2018/9/1 21:30,3.6,2.2759209,3.0972042,1.6396858
2018/8/31,2018/9/1 21:45,3.628125,2.385982,3.1810627,1.5620872
2018/8/31,2018/9/1 22:00,3.659765,2.4682148,3.2386558,1.4357958
2018/8/31,2018/9/1 22:15,3.733594,2.5217628,3.284512,1.3298951
2018/8/31,2018/9/1 22:30,3.789844,2.5775578,3.3327599,1.180109
2018/8/31,2018/9/1 22:45,3.782812,2.5952308,3.28991,1.044933
2018/8/31,2018/9/1 23:00,3.867188,2.5820048,3.3278644,0.9786413
2018/8/31,2018/9/1 23:15,3.825,2.583624,3.2621148,0.9469239
2018/8/31,2018/9/1 23:30,3.786328,2.5673804,3.2840087,0.8896472
2018/8/31,2018/9/1 23:45,3.796875,2.5027454,3.2083957,0.960261
2018/11/24,2018/11/25 0:00,2.696484,3.8338182,3.4832835,3.0161762
2018/11/24,2018/11/25 0:15,4.310156,3.7616694,3.3811939,2.8582308
2018/11/24,2018/11/25 0:30,2.844141,3.628353,3.3238957,2.7123861
2018/11/24,2018/11/25 0:45,3.483984,3.496897,3.2114472,2.4976807
2018/11/24,2018/11/25 1:00,3.596484,3.403504,3.112819,2.2775419
2018/11/24,2018/11/25 1:15,3.336328,3.2639112,2.979609,2.0717528
2018/11/24,2018/11/25 1:30,3.367969,3.1003847,2.8713408,1.7992551
2018/11/24,2018/11/25 1:45,3.026953,2.945711,2.7006874,1.5935627
2018/11/24,2018/11/25 2:00,3.055078,2.7561684,2.5593474,1.4199597
2018/11/24,2018/11/25 2:15,2.896875,2.5336661,2.4077272,1.1930143
2018/11/24,2018/11/25 2:30,2.735156,2.3183758,2.1959496,1.0149275
2018/11/24,2018/11/25 2:45,2.376562,2.1111405,1.973879,0.7530711
2018/11/24,2018/11/25 3:00,1.701562,1.9258065,1.7775164,0.6354594
2018/11/24,2018/11/25 3:15,2.288672,1.7318984,1.5584493,0.4666053
2018/11/24,2018/11/25 3:30,2.014453,1.5241512,1.3232412,0.3670181
2018/11/24,2018/11/25 3:45,0.667969,1.3072848,1.1300408,0.26372474
2018/11/24,2018/11/25 4:00,0.569531,1.0741638,0.9147057,0.17934795
2018/11/24,2018/11/25 4:15,0.569531,0.87533605,0.7375608,0.09097724
2018/11/24,2018/11/25 4:30,0.492188,0.72148633,0.5666692,0.08507437
2018/11/24,2018/11/25 4:45,0.428906,0.5561227,0.37395462,0.03186752
2018/11/24,2018/11/25 5:00,0.158203,0.4041863,0.2845888,0.010905013
2018/11/24,2018/11/25 5:15,0.035156,0.25411922,0.18203405,0.01800091
2018/11/24,2018/11/25 5:30,0,0.12723963,0.0914837,0.00611016
2018/11/24,2018/11/25 5:45,0,0.09979421,0.087892324,0.011280095
2018/11/24,2018/11/25 6:00,0,0.026678026,0.020048782,0.029684527
2018/11/24,2018/11/25 6:15,0,-0.012006611,-0.011193685,0.01565407
2018/11/24,2018/11/25 6:30,0,-0.026510105,-0.011664599,0.040253296
2018/11/24,2018/11/25 6:45,0,-0.009793758,-0.031654723,0.036281664
2018/11/24,2018/11/25 7:00,0,-0.003274769,-0.028155802,0.08154225
2018/11/24,2018/11/25 7:15,0,0.008120254,-0.021182194,0.066372186
2018/11/24,2018/11/25 7:30,0,0.018281914,-0.019575628,0.057360288
2018/11/24,2018/11/25 7:45,0,0.016228711,0.002183148,0.060452178
2018/11/24,2018/11/25 8:00,0,0.007736421,-0.002451748,0.05443019
2018/11/24,2018/11/25 8:15,0,-0.016892672,0.016984157,0.03933132
2018/11/24,2018/11/25 8:30,0,-0.012329306,-0.002850376,0.041884765
2018/11/24,2018/11/25 8:45,0,-0.02805005,0.018381666,0.060602218
2018/11/24,2018/11/25 9:00,0,-0.041704483,0.021746747,0.052674152
2018/11/24,2018/11/25 9:15,0,-0.028453767,0.04306962,0.0699106
2018/11/24,2018/11/25 9:30,0,-0.04161582,0.03126479,0.046107814
2018/11/24,2018/11/25 9:45,0,-0.045927107,0.030420404,0.001767844
2018/11/24,2018/11/25 10:00,0,-0.007619718,0.025127074,0.005508874
2018/11/24,2018/11/25 10:15,0,0.002367683,0.039492458,0.026584342
2018/11/24,2018/11/25 10:30,0,0.002320267,0.030844383,-0.02702295
2018/11/24,2018/11/25 10:45,0,0.010548213,0.03294116,-0.03849136
2018/11/24,2018/11/25 11:00,0,0.006085292,0.035248842,-0.03473921
2018/11/24,2018/11/25 11:15,0,-0.001323126,0.042455874,-0.03503448
2018/11/24,2018/11/25 11:30,0,0.009268824,0.048164412,-0.01500386
2018/11/24,2018/11/25 11:45,0,0.010958366,0.031644613,-0.013068128
2018/11/24,2018/11/25 12:00,0,0.03961857,0.025526635,0.02583691
2018/11/24,2018/11/25 12:15,0,0.040394634,0.035603553,0.021690065
2018/11/24,2018/11/25 12:30,0,0.03985563,0.041142605,0.046568163
2018/11/24,2018/11/25 12:45,0,0.04777719,0.035928108,0.03512994
2018/11/24,2018/11/25 13:00,0,0.032419704,0.04807177,0.049305107
2018/11/24,2018/11/25 13:15,0,0.008160979,0.027903717,0.058215983
2018/11/24,2018/11/25 13:30,0,0.004324034,0.053502373,0.03829164
2018/11/24,2018/11/25 13:45,0,0.00891003,0.020051852,0.017248392
2018/11/24,2018/11/25 14:00,0,-0.023840342,0.024502464,0.018719163
2018/11/24,2018/11/25 14:15,0,-0.024999384,0.031253934,-6.95E-05
2018/11/24,2018/11/25 14:30,0,-0.019600973,0.013736337,-0.054894906
2018/11/24,2018/11/25 14:45,0,-0.028052013,0.012259901,-0.08768274
2018/11/24,2018/11/25 15:00,0,-0.025233284,-0.021052137,-0.11010699
2018/11/24,2018/11/25 15:15,0,0.008451283,-0.022291407,-0.13853617
2018/11/24,2018/11/25 15:30,0,0.038320564,-0.030371696,-0.19087738
2018/11/24,2018/11/25 15:45,0,0.041112818,-0.044036202,-0.20298621
2018/11/24,2018/11/25 16:00,0,0.056310292,-0.0685578,-0.1556748
2018/11/24,2018/11/25 16:15,0,0.07178807,-0.057606712,-0.102024294
2018/11/24,2018/11/25 16:30,0,0.094223976,-0.045143664,-0.04473275
2018/11/24,2018/11/25 16:45,0.003516,0.10711842,-0.008844122,0.08493752
2018/11/24,2018/11/25 17:00,0,0.13984154,0.02768375,0.22982351
2018/11/24,2018/11/25 17:15,0.196875,0.17582178,0.084969625,0.38137817
2018/11/24,2018/11/25 17:30,0.319922,0.21349403,0.22550543,0.55589736
2018/11/24,2018/11/25 17:45,0.341016,0.26548094,0.3179979,0.74939
2018/11/24,2018/11/25 18:00,0.551953,0.3725294,0.47408688,0.9564148
2018/11/24,2018/11/25 18:15,0.566016,0.48354986,0.64532804,1.1309897
2018/11/24,2018/11/25 18:30,0.73125,0.6088031,0.85054475,1.3759767
2018/11/24,2018/11/25 18:45,0.935156,0.73656607,1.0565102,1.558655
2018/11/24,2018/11/25 19:00,1.873828,0.8755666,1.2974315,1.7329973
2018/11/24,2018/11/25 19:15,1.226953,1.0601977,1.5526899,1.7986135
2018/11/24,2018/11/25 19:30,1.466016,1.225424,1.7980475,1.9320449
2018/11/24,2018/11/25 19:45,1.750781,1.3874131,2.0341036,2.027576
2018/11/24,2018/11/25 20:00,2.742188,1.5676188,2.2516131,2.0047133
2018/11/24,2018/11/25 20:15,2.844141,1.7172506,2.4516387,2.072266
2018/11/24,2018/11/25 20:30,3.065625,1.8524183,2.6258812,2.0277395
2018/11/24,2018/11/25 20:45,3.258984,1.9835101,2.8218427,1.9021068
2018/11/24,2018/11/25 21:00,3.406641,2.1133246,2.9764955,1.8003393
2018/11/24,2018/11/25 21:15,3.6,2.2914784,3.0969598,1.7353277
2018/11/24,2018/11/25 21:30,3.628125,2.355592,3.1828187,1.6171509
2018/11/24,2018/11/25 21:45,3.659765,2.438234,3.2473993,1.5200571
2018/11/24,2018/11/25 22:00,3.733594,2.4973352,3.2918785,1.3877385
2018/11/24,2018/11/25 22:15,3.789844,2.527219,3.334294,1.2777938
2018/11/24,2018/11/25 22:30,3.782812,2.568766,3.3754132,1.1237675
2018/11/24,2018/11/25 22:45,3.867188,2.5691888,3.3261359,0.9918371
2018/11/24,2018/11/25 23:00,3.825,2.5432398,3.357032,0.9153501
2018/11/24,2018/11/25 23:15,3.786328,2.5329003,3.2875502,0.8967969
2018/11/24,2018/11/25 23:30,3.796875,2.51074,3.3113184,0.83881927
2018/11/24,2018/11/25 23:45,3.744141,2.438482,3.2241669,0.89768744
2018/11/25,2018/11/26 0:00,4.310156,3.8023338,3.5329108,3.04582
2018/11/25,2018/11/26 0:15,2.844141,3.7216299,3.3994467,2.8453977
2018/11/25,2018/11/26 0:30,3.483984,3.5810812,3.3276048,2.6585512
2018/11/25,2018/11/26 0:45,3.596484,3.43985,3.181413,2.4154286
2018/11/25,2018/11/26 1:00,3.336328,3.3336701,3.0484147,2.161408
2018/11/25,2018/11/26 1:15,3.367969,3.1862397,2.8918278,1.9186369
2018/11/25,2018/11/26 1:30,3.026953,3.0067508,2.7398562,1.6335264
2018/11/25,2018/11/26 1:45,3.055078,2.833462,2.5330129,1.4082892
2018/11/25,2018/11/26 2:00,2.896875,2.625281,2.3565226,1.2243187
2018/11/25,2018/11/26 2:15,2.735156,2.3847442,2.1731915,1.0008082
2018/11/25,2018/11/26 2:30,2.376562,2.1528625,1.9293215,0.8261233
2018/11/25,2018/11/26 2:45,1.701562,1.928931,1.6830806,0.57005376
2018/11/25,2018/11/26 3:00,2.288672,1.730593,1.469722,0.47958457
2018/11/25,2018/11/26 3:15,2.014453,1.529504,1.2410296,0.34001768
2018/11/25,2018/11/26 3:30,0.667969,1.3163234,1.011624,0.26819447
2018/11/25,2018/11/26 3:45,0.569531,1.1031443,0.82034814,0.1980679
2018/11/25,2018/11/26 4:00,0.569531,0.87611157,0.62188596,0.13974525
2018/11/25,2018/11/26 4:15,0.492188,0.6886615,0.46133894,0.08298153
2018/11/25,2018/11/26 4:30,0.428906,0.5521772,0.3220501,0.0934282
2018/11/25,2018/11/26 4:45,0.158203,0.40585315,0.15805463,0.043672167
2018/11/25,2018/11/26 5:00,0.035156,0.27745238,0.10474643,0.036551807
2018/11/25,2018/11/26 5:15,0,0.15690938,0.03767836,0.043593716
2018/11/25,2018/11/26 5:30,0,0.057287656,-0.011834413,0.03199858
2018/11/25,2018/11/26 5:45,0,0.051274247,0.005519047,0.020938614
2018/11/25,2018/11/26 6:00,0,0.001233548,-0.02477941,0.025893236
2018/11/25,2018/11/26 6:15,0,-0.018452287,-0.025479726,0.007798556
2018/11/25,2018/11/26 6:30,0,-0.019388884,-0.014467925,0.02767739
2018/11/25,2018/11/26 6:45,0,0.006055802,-0.01333309,0.021798294
2018/11/25,2018/11/26 7:00,0,0.01491943,-0.001557821,0.056410976
2018/11/25,2018/11/26 7:15,0,0.028125256,0.01930929,0.05085326
2018/11/25,2018/11/26 7:30,0,0.03733166,0.02082929,0.032306682
2018/11/25,2018/11/26 7:45,0,0.032935306,0.048635315,0.04476525
2018/11/25,2018/11/26 8:00,0,0.021182628,0.044340156,0.040267542
2018/11/25,2018/11/26 8:15,0,-0.006184116,0.05699038,0.0345912
2018/11/25,2018/11/26 8:30,0,-0.007944578,0.046212465,0.03771798
2018/11/25,2018/11/26 8:45,0,-0.028007403,0.06501137,0.05312969
2018/11/25,2018/11/26 9:00,0,-0.042284004,0.060054157,0.043089233
2018/11/25,2018/11/26 9:15,0,-0.032938942,0.07419336,0.048243217
2018/11/25,2018/11/26 9:30,0,-0.04914725,0.054527126,0.02864169
2018/11/25,2018/11/26 9:45,0,-0.05587156,0.059464794,-0.015963474
2018/11/25,2018/11/26 10:00,0,-0.018595029,0.03992482,-0.018409539
2018/11/25,2018/11/26 10:15,0,-0.008171395,0.04880123,-0.011743836
2018/11/25,2018/11/26 10:30,0,-0.008675179,0.03789968,-0.058546174
2018/11/25,2018/11/26 10:45,0,-0.000696156,0.02716218,-0.07389033
2018/11/25,2018/11/26 11:00,0,-0.006920755,0.025082774,-0.068679795
2018/11/25,2018/11/26 11:15,0,-0.015160948,0.026203994,-0.071828865
2018/11/25,2018/11/26 11:30,0,-0.005840126,0.033211943,-0.050982006
2018/11/25,2018/11/26 11:45,0,-0.005147371,0.003914211,-0.034010183
2018/11/25,2018/11/26 12:00,0,0.020539239,-0.000617415,0.009934675
2018/11/25,2018/11/26 12:15,0,0.019073367,0.008343052,0.017679222
2018/11/25,2018/11/26 12:30,0,0.017349452,0.01306241,0.0455293
2018/11/25,2018/11/26 12:45,0,0.023927893,0.002814315,0.04196648
2018/11/25,2018/11/26 13:00,0,0.007139474,0.011407249,0.069203794
2018/11/25,2018/11/26 13:15,0,-0.018727258,-0.005950376,0.09123213
2018/11/25,2018/11/26 13:30,0,-0.02181165,0.014421113,0.07991378
