起报时间,预报时间,实际功率,PureLSTM预测功率,FusionModel预测功率,BiFusionModel预测功率
2018-11-24,2018-11-25 02:15:00,2.11289,0.8239143,1.0120612,1.6719139
2018-11-24,2018-11-25 02:30:00,2.316797,0.89123803,1.112187,1.835239
2018-11-24,2018-11-25 02:45:00,2.499609,0.9707077,1.153367,1.9444597
2018-11-24,2018-11-25 03:00:00,2.5875,1.0551956,1.1996425,2.0671554
2018-11-24,2018-11-25 03:15:00,2.636719,1.0946445,1.2484884,2.097695
2018-11-24,2018-11-25 03:30:00,2.752734,1.1369916,1.318241,2.1798115
2018-11-24,2018-11-25 03:45:00,2.770312,1.1376027,1.3595349,2.1736913
2018-11-24,2018-11-25 04:00:00,2.7914060000000003,1.1871401,1.3887482,2.1471956
2018-11-24,2018-11-25 04:15:00,2.75625,1.2205302,1.3777237,2.130506
2018-11-24,2018-11-25 04:30:00,2.75625,1.1631925,1.378608,2.0836582
2018-11-24,2018-11-25 04:45:00,2.654297,1.1887088,1.3818837,2.0051198
2018-11-24,2018-11-25 05:00:00,2.559375,1.1317298,1.3231269,1.887508
2018-11-24,2018-11-25 05:15:00,2.4011720000000003,1.0652962,1.2640536,1.8392135
2018-11-24,2018-11-25 05:30:00,2.2289060000000003,1.0183012,1.2423388,1.7314162
2018-11-24,2018-11-25 05:45:00,2.116406,0.976323,1.1478183,1.5881313
2018-11-24,2018-11-25 06:00:00,2.003906,0.83654636,1.0860821,1.4599814
2018-11-24,2018-11-25 06:15:00,1.768359,0.77781326,0.9982347,1.2985961
2018-11-24,2018-11-25 06:30:00,1.606641,0.7119146,0.9171237,1.1245837
2018-11-24,2018-11-25 06:45:00,1.409766,0.65144193,0.80283856,0.9756121
2018-11-24,2018-11-25 07:00:00,1.184766,0.5290895,0.70790696,0.8485464
2018-11-24,2018-11-25 07:15:00,1.005469,0.4451734,0.5801152,0.6902803
2018-11-24,2018-11-25 07:30:00,0.7875,0.36322546,0.5231674,0.5330951
2018-11-24,2018-11-25 07:45:00,0.5976560000000001,0.30039743,0.42580572,0.38449478
2018-11-24,2018-11-25 08:00:00,0.418359,0.23912042,0.32611334,0.28690693
2018-11-24,2018-11-25 08:15:00,0.256641,0.1844709,0.25720128,0.179593
2018-11-24,2018-11-25 08:30:00,0.1371089999999999,0.19391577,0.18319425,0.10290919
2018-11-24,2018-11-25 08:45:00,0.028125,0.18422787,0.14084281,0.034366727
2018-11-24,2018-11-25 09:00:00,0.0,0.1881819,0.10366003,-0.030691175
2018-11-24,2018-11-25 09:15:00,0.0,0.19070971,0.035226494,-0.03711753
2018-11-24,2018-11-25 09:30:00,0.0,0.21207051,0.019356295,-0.060008854
2018-11-24,2018-11-25 09:45:00,0.0,0.20778546,0.020170117,-0.07071888
2018-11-24,2018-11-25 10:00:00,0.0,0.18354847,-0.0016977214,-0.07929073
2018-11-24,2018-11-25 10:15:00,0.0,0.1750862,0.011385252,-0.07721173
2018-11-24,2018-11-25 10:30:00,0.0,0.23377669,-0.008910373,-0.060628504
2018-11-24,2018-11-25 10:45:00,0.0,0.23148131,0.006451481,-0.060020246
2018-11-24,2018-11-25 11:00:00,0.0,0.2748424,-0.010621746,-0.034406994
2018-11-24,2018-11-25 11:15:00,0.0,0.24798189,0.012790943,-0.01187547
2018-11-24,2018-11-25 11:30:00,0.0,0.22990055,0.01541825,-0.009688574
2018-11-24,2018-11-25 11:45:00,0.0,0.25325927,0.027558457,-0.008877103
2018-11-24,2018-11-25 12:00:00,0.0,0.24181284,0.01384199,-0.006442603
2018-11-24,2018-11-25 12:15:00,0.0,0.27452376,0.004374625,-0.013141488
2018-11-24,2018-11-25 12:30:00,0.0,0.2369266,0.005970439,0.012633749
2018-11-24,2018-11-25 12:45:00,0.0,0.24581413,0.005042632,-0.02384501
2018-11-24,2018-11-25 13:00:00,0.0,0.22469218,0.009617616,-0.009937073
2018-11-24,2018-11-25 13:15:00,0.0,0.2157327,-0.003970528,-0.026892962
2018-11-24,2018-11-25 13:30:00,0.0,0.23616892,-0.043153618,-0.030330932
2018-11-24,2018-11-25 13:45:00,0.0,0.19832776,-0.055456474,-0.0477996
2018-11-24,2018-11-25 14:00:00,0.0,0.17648436,-0.06200372,-0.038983624
2018-11-24,2018-11-25 14:15:00,0.0,0.14038177,-0.04956494,-0.028382875
2018-11-24,2018-11-25 14:30:00,0.0,0.1441541,-0.054567337,-0.04025353
2018-11-24,2018-11-25 14:45:00,0.0,0.14222984,-0.046108864,0.0012734248
2018-11-24,2018-11-25 15:00:00,0.0,0.14081812,-0.066023946,-0.011607275
2018-11-24,2018-11-25 15:15:00,0.0,0.13705692,-0.037378047,-0.018936401
2018-11-24,2018-11-25 15:30:00,0.0,0.10151635,-0.053295355,0.010259164
2018-11-24,2018-11-25 15:45:00,0.0,0.084554076,-0.040755272,0.03376635
2018-11-24,2018-11-25 16:00:00,0.0,0.061030053,-0.015381668,0.021843046
2018-11-24,2018-11-25 16:15:00,0.0,0.08491428,-0.021075476,0.051147472
2018-11-24,2018-11-25 16:30:00,0.0,0.061586585,-0.023655146,0.047819104
2018-11-24,2018-11-25 16:45:00,0.0,0.07103818,-0.038645044,0.051615946
2018-11-24,2018-11-25 17:00:00,0.0,0.071320266,0.0008984669,0.032660797
2018-11-24,2018-11-25 17:15:00,0.0,0.08872885,0.006630751,0.035896424
2018-11-24,2018-11-25 17:30:00,0.0,0.08864326,-0.009049686,0.044480067
2018-11-24,2018-11-25 17:45:00,0.0,0.03979749,-0.016431382,0.052641112
2018-11-24,2018-11-25 18:00:00,0.0,0.030093497,-0.038746405,0.043324698
2018-11-24,2018-11-25 18:15:00,0.0,0.018836655,-0.033464763,0.036658525
2018-11-24,2018-11-25 18:30:00,0.0,0.028091308,-0.014905276,0.01149292
2018-11-24,2018-11-25 18:45:00,0.0,0.021226559,-0.010855055,-0.003554374
2018-11-24,2018-11-25 19:00:00,0.0,0.013317589,-0.030154873,-0.008576303
2018-11-24,2018-11-25 19:15:00,0.0,0.040568616,-0.039292496,0.004753127
2018-11-24,2018-11-25 19:30:00,0.0,0.02540389,-0.026972987,0.0107722
2018-11-24,2018-11-25 19:45:00,0.0,0.009109806,-0.009729276,0.031294644
2018-11-24,2018-11-25 20:00:00,0.0,0.0120977005,-0.013988538,-0.014214749
2018-11-24,2018-11-25 20:15:00,0.0,0.018926978,-0.030991353,-0.031893205
2018-11-24,2018-11-25 20:30:00,0.0,0.021758998,-0.0461603,-0.027978392
2018-11-24,2018-11-25 20:45:00,0.0,0.033209987,-0.024936536,-0.025296053
2018-11-24,2018-11-25 21:00:00,0.0,0.021346016,-0.028432524,-0.05599528
2018-11-24,2018-11-25 21:15:00,0.0,0.022450356,-0.03760209,-0.052682262
2018-11-24,2018-11-25 21:30:00,0.0,0.05343977,-0.016832706,-0.08456571
2018-11-24,2018-11-25 21:45:00,0.0,0.064128295,-0.031114481,-0.082191624
2018-11-24,2018-11-25 22:00:00,0.0,0.074548885,-0.015750412,-0.037197627
2018-11-24,2018-11-25 22:15:00,0.0,0.057556037,0.02176519,-0.09336993
2018-11-24,2018-11-25 22:30:00,0.0,0.06880457,0.040633734,-0.091087915
2018-11-24,2018-11-25 22:45:00,0.0,0.11309593,0.082594596,-0.013342124
2018-11-24,2018-11-25 23:00:00,0.0,0.11175416,0.0942786,-0.03148068
2018-11-24,2018-11-25 23:15:00,0.0,0.13399906,0.11812737,0.015562953
2018-11-24,2018-11-25 23:30:00,0.0,0.14521295,0.18083534,0.104110524
2018-11-24,2018-11-25 23:45:00,0.098438,0.19611368,0.23980005,0.13535976
2018-11-25,2018-11-26 00:00:00,0.225,0.2470515,0.19766258,0.33178905
2018-11-25,2018-11-26 00:15:00,0.355078,0.3056722,0.23216115,0.45604706
2018-11-25,2018-11-26 00:30:00,0.537891,0.4013617,0.31149337,0.614511
2018-11-25,2018-11-26 00:45:00,0.734766,0.5105034,0.35349196,0.79022384
2018-11-25,2018-11-26 01:00:00,1.177734,0.60760546,0.4344718,0.9709388
2018-11-25,2018-11-26 01:15:00,1.209375,0.72012174,0.5166174,1.1424401
2018-11-25,2018-11-26 01:30:00,1.167187,0.8365753,0.5895244,1.3645377
2018-11-25,2018-11-26 01:45:00,1.360547,0.9784248,0.6437258,1.5496562
2018-11-25,2018-11-26 02:00:00,1.483594,1.0952353,0.715999,1.7491591
2018-11-25,2018-11-26 02:15:00,1.233984,1.2354227,0.7642924,1.8882357
2018-11-25,2018-11-26 02:30:00,1.986328,1.331806,0.8440999,2.0586305
2018-11-25,2018-11-26 02:45:00,1.944141,1.4499223,0.8785981,2.1884546
2018-11-25,2018-11-26 03:00:00,2.010937,1.5734344,0.9013693,2.3441346
2018-11-25,2018-11-26 03:15:00,2.1199220000000003,1.6494137,0.93865836,2.3795562
2018-11-25,2018-11-26 03:30:00,2.130469,1.7261717,1.011254,2.489584
2018-11-25,2018-11-26 03:45:00,2.320312,1.7594122,1.0391189,2.4689693
2018-11-25,2018-11-26 04:00:00,2.278125,1.8341246,1.0645431,2.4604566
2018-11-25,2018-11-26 04:15:00,2.366016,1.8961334,1.0616251,2.434823
2018-11-25,2018-11-26 04:30:00,2.144531,1.8500417,1.059464,2.3897665
2018-11-25,2018-11-26 04:45:00,2.583984,1.8755189,1.057646,2.298755
2018-11-25,2018-11-26 05:00:00,2.467969,1.8223095,1.0075054,2.152663
2018-11-25,2018-11-26 05:15:00,2.334375,1.735673,0.96151316,2.0914068
2018-11-25,2018-11-26 05:30:00,1.982812,1.6704944,0.9463844,1.9535725
2018-11-25,2018-11-26 05:45:00,1.972266,1.5934433,0.8489738,1.7903126
2018-11-25,2018-11-26 06:00:00,1.7226560000000002,1.4110236,0.8183129,1.634647
2018-11-25,2018-11-26 06:15:00,1.666406,1.3078005,0.7445572,1.4310406
2018-11-25,2018-11-26 06:30:00,0.773438,1.1862086,0.67600054,1.2435607
2018-11-25,2018-11-26 06:45:00,0.970312,1.071311,0.5892988,1.0689774
2018-11-25,2018-11-26 07:00:00,0.61875,0.87892085,0.51654834,0.9158034
2018-11-25,2018-11-26 07:15:00,0.664453,0.72381395,0.41733342,0.739972
2018-11-25,2018-11-26 07:30:00,0.474609,0.58002037,0.37751454,0.5486631
2018-11-25,2018-11-26 07:45:00,0.333984,0.4491532,0.3035288,0.38215598
2018-11-25,2018-11-26 08:00:00,0.277734,0.32111663,0.23413093,0.26403895
2018-11-25,2018-11-26 08:15:00,0.1476559999999999,0.20940898,0.16863249,0.12993194
2018-11-25,2018-11-26 08:30:00,0.0632809999999999,0.1546359,0.13063395,0.045535136
2018-11-25,2018-11-26 08:45:00,0.0,0.11404702,0.09236434,-0.043511525
2018-11-25,2018-11-26 09:00:00,0.0,0.07463462,0.06823015,-0.12508003
2018-11-25,2018-11-26 09:15:00,0.0,0.054622438,0.016718714,-0.13652822
2018-11-25,2018-11-26 09:30:00,0.0,0.058960907,0.021391548,-0.16288012
2018-11-25,2018-11-26 09:45:00,0.0,0.03483716,0.008807971,-0.17224205
2018-11-25,2018-11-26 10:00:00,0.0,0.0048501226,0.0024838492,-0.16287671
2018-11-25,2018-11-26 10:15:00,0.0,-0.0017681288,0.006963468,-0.15563567
2018-11-25,2018-11-26 10:30:00,0.0,0.063079186,0.0025230031,-0.13052058
2018-11-25,2018-11-26 10:45:00,0.0,0.07218255,0.020516187,-0.11740038
2018-11-25,2018-11-26 11:00:00,0.0,0.120328315,0.0036160166,-0.08031019
2018-11-25,2018-11-26 11:15:00,0.0,0.10718463,0.028569387,-0.04487265
2018-11-25,2018-11-26 11:30:00,0.0,0.09670842,0.022434885,-0.028685292
2018-11-25,2018-11-26 11:45:00,0.0,0.11941339,0.020008069,-0.021879237
2018-11-25,2018-11-26 12:00:00,0.0,0.0992213,0.010442844,-0.010051377
2018-11-25,2018-11-26 12:15:00,0.0,0.14272855,0.0118314605,-0.010374805
2018-11-25,2018-11-26 12:30:00,0.0,0.11243766,0.012929072,0.0126358485
2018-11-25,2018-11-26 12:45:00,0.0,0.11012758,0.0028970353,-0.021565346
2018-11-25,2018-11-26 13:00:00,0.0,0.08796684,0.0062811207,-0.015786141
2018-11-25,2018-11-26 13:15:00,0.0,0.094986476,0.0005635427,-0.01995478
2018-11-25,2018-11-26 13:30:00,0.0,0.1134463,-0.031164177,-0.039785266
2018-11-25,2018-11-26 13:45:00,0.0,0.089753136,-0.033000696,-0.050831854
2018-11-25,2018-11-26 14:00:00,0.0,0.08228089,-0.044269186,-0.041036367
2018-11-25,2018-11-26 14:15:00,0.0,0.048646875,-0.046238795,-0.03906035
2018-11-25,2018-11-26 14:30:00,0.0,0.06104604,-0.042374417,-0.039801314
2018-11-25,2018-11-26 14:45:00,0.0,0.06621599,-0.041064505,0.0025681036
2018-11-25,2018-11-26 15:00:00,0.0,0.067747384,-0.06339924,-0.00411071
2018-11-25,2018-11-26 15:15:00,0.0,0.07842352,-0.037297722,0.0010488492
2018-11-25,2018-11-26 15:30:00,0.0,0.05270228,-0.057490956,0.03332609
2018-11-25,2018-11-26 15:45:00,0.0,0.044440985,-0.028063716,0.060672708
2018-11-25,2018-11-26 16:00:00,0.0,0.027421346,-0.011464527,0.05746433
2018-11-25,2018-11-26 16:15:00,0.0,0.055548765,-0.03071338,0.08166201
2018-11-25,2018-11-26 16:30:00,0.0,0.04309592,-0.020055257,0.07895609
2018-11-25,2018-11-26 16:45:00,0.0,0.058905587,-0.041845355,0.07827184
2018-11-25,2018-11-26 17:00:00,0.0,0.057684176,0.012200225,0.07131924
2018-11-25,2018-11-26 17:15:00,0.0,0.07403748,0.01070601,0.05982531
2018-11-25,2018-11-26 17:30:00,0.0,0.06382176,0.0003962838,0.06493145
2018-11-25,2018-11-26 17:45:00,0.0,0.018919079,-0.024465302,0.06398093
2018-11-25,2018-11-26 18:00:00,0.0,0.00949789,-0.04948188,0.04691749
2018-11-25,2018-11-26 18:15:00,0.0,-0.003259854,-0.030562853,0.03429012
2018-11-25,2018-11-26 18:30:00,0.0,0.010652145,-0.021233637,0.011230358
2018-11-25,2018-11-26 18:45:00,0.0,0.007984027,-0.017087515,-0.017935872
2018-11-25,2018-11-26 19:00:00,0.0,0.0034187748,-0.022743117,-0.018264953
2018-11-25,2018-11-26 19:15:00,0.0,0.042970084,-0.03768944,-0.0067593236
2018-11-25,2018-11-26 19:30:00,0.0,0.027783753,-0.019923454,0.0018909664
2018-11-25,2018-11-26 19:45:00,0.0,0.0014185605,-0.0021078007,0.025661498
2018-11-25,2018-11-26 20:00:00,0.0,0.013786245,-0.016489383,-0.019884083
2018-11-25,2018-11-26 20:15:00,0.0,0.019127132,-0.026337314,-0.049977217
2018-11-25,2018-11-26 20:30:00,0.0,0.022415709,-0.023410477,-0.053546987
2018-11-25,2018-11-26 20:45:00,0.0,0.032209672,-0.013009021,-0.04524793
2018-11-25,2018-11-26 21:00:00,0.0,0.021979272,-0.012676576,-0.06758344
2018-11-25,2018-11-26 21:15:00,0.0,0.016501274,-0.027926883,-0.053500053
2018-11-25,2018-11-26 21:30:00,0.0,0.05233831,0.008208232,-0.08335981
2018-11-25,2018-11-26 21:45:00,0.0,0.06652597,-0.0034682306,-0.08244988
2018-11-25,2018-11-26 22:00:00,0.0,0.079815045,-0.012624059,-0.03766049
2018-11-25,2018-11-26 22:15:00,0.0,0.060912263,0.010692678,-0.09081827
2018-11-25,2018-11-26 22:30:00,0.0,0.0714461,0.034322724,-0.07947564
2018-11-25,2018-11-26 22:45:00,0.0,0.11742342,0.059254743,-0.0075443094
2018-11-25,2018-11-26 23:00:00,0.0,0.12910287,0.06393567,-0.042450495
2018-11-25,2018-11-26 23:15:00,0.0,0.15508349,0.072566204,-0.002943946
2018-11-25,2018-11-26 23:30:00,0.0,0.1819244,0.10922963,0.07722329
2018-11-25,2018-11-26 23:45:00,0.0035159999999999,0.24766332,0.16018131,0.09947457
2018-11-26,2018-11-27 00:00:00,0.225,0.20532003,0.21420564,0.27828917
2018-11-26,2018-11-27 00:15:00,0.383203,0.26818496,0.28779238,0.39392638
2018-11-26,2018-11-27 00:30:00,0.502734,0.3717572,0.4078401,0.5500696
2018-11-26,2018-11-27 00:45:00,0.766406,0.49372292,0.4931979,0.725448
2018-11-26,2018-11-27 01:00:00,0.903516,0.6065516,0.60011166,0.90765023
2018-11-26,2018-11-27 01:15:00,1.321875,0.7341599,0.7344467,1.0838994
2018-11-26,2018-11-27 01:30:00,1.040625,0.8640578,0.82880443,1.3020753
2018-11-26,2018-11-27 01:45:00,1.469531,1.0192571,0.93311054,1.4873077
2018-11-26,2018-11-27 02:00:00,1.494141,1.1464057,1.033327,1.6865964
2018-11-26,2018-11-27 02:15:00,1.778906,1.299212,1.109923,1.8320459
2018-11-26,2018-11-27 02:30:00,1.835156,1.4027807,1.2181993,2.000878
2018-11-26,2018-11-27 02:45:00,2.0882810000000003,1.5340983,1.2715381,2.1310625
2018-11-26,2018-11-27 03:00:00,2.046094,1.669619,1.3280877,2.2900562
2018-11-26,2018-11-27 03:15:00,2.165625,1.7527872,1.3754816,2.3326478
2018-11-26,2018-11-27 03:30:00,2.239453,1.842878,1.4598682,2.4393294
2018-11-26,2018-11-27 03:45:00,2.334375,1.8786072,1.5052608,2.431115
2018-11-26,2018-11-27 04:00:00,2.411719,1.9598376,1.5388199,2.4280076
2018-11-26,2018-11-27 04:15:00,2.527734,2.0200646,1.5364414,2.4076257
2018-11-26,2018-11-27 04:30:00,2.517187,1.9694777,1.5291928,2.3736217
2018-11-26,2018-11-27 04:45:00,2.608594,1.9877247,1.528815,2.2940898
2018-11-26,2018-11-27 05:00:00,2.598047,1.9269557,1.4655584,2.1568015
2018-11-26,2018-11-27 05:15:00,2.520703,1.8334696,1.4040072,2.105157
2018-11-26,2018-11-27 05:30:00,2.1375,1.7712276,1.3658515,1.978287
2018-11-26,2018-11-27 05:45:00,1.835156,1.687563,1.2475227,1.8275244
2018-11-26,2018-11-27 06:00:00,1.6417970000000002,1.491778,1.1909931,1.6742108
2018-11-26,2018-11-27 06:15:00,1.473047,1.3799165,1.0966752,1.4753965
2018-11-26,2018-11-27 06:30:00,1.311328,1.2492772,1.000998,1.2988228
2018-11-26,2018-11-27 06:45:00,1.163672,1.1227969,0.87879086,1.1237255
2018-11-26,2018-11-27 07:00:00,0.935156,0.91432613,0.7689071,0.96758854
2018-11-26,2018-11-27 07:15:00,0.878906,0.7463626,0.63674694,0.79483664
2018-11-26,2018-11-27 07:30:00,0.6152340000000001,0.5865298,0.5591506,0.60579073
2018-11-26,2018-11-27 07:45:00,0.4710939999999999,0.44639838,0.45573756,0.43335885
2018-11-26,2018-11-27 08:00:00,0.362109,0.30691418,0.36600184,0.30993667
2018-11-26,2018-11-27 08:15:00,0.3375,0.18366282,0.2663793,0.17304143
2018-11-26,2018-11-27 08:30:00,0.133594,0.116250224,0.19800642,0.08489268
2018-11-26,2018-11-27 08:45:00,0.049219,0.071590185,0.14792109,-0.009275717
2018-11-26,2018-11-27 09:00:00,0.0,0.029418474,0.11004825,-0.090742685
2018-11-26,2018-11-27 09:15:00,0.0,0.012045828,0.0497927,-0.1066237
2018-11-26,2018-11-27 09:30:00,0.0,0.022432292,0.032784,-0.13913785
2018-11-26,2018-11-27 09:45:00,0.0,0.0011540643,0.028758595,-0.14727508
2018-11-26,2018-11-27 10:00:00,0.0,-0.024114706,0.0086093405,-0.138264
2018-11-26,2018-11-27 10:15:00,0.0,-0.023946516,0.012502348,-0.1332244
2018-11-26,2018-11-27 10:30:00,0.0,0.04913658,-0.0023581772,-0.10522832
2018-11-26,2018-11-27 10:45:00,0.0,0.06364247,0.025273878,-0.091841064
2018-11-26,2018-11-27 11:00:00,0.0,0.11078695,0.010036872,-0.060203888
2018-11-26,2018-11-27 11:15:00,0.0,0.102714285,0.033167746,-0.022013942
2018-11-26,2018-11-27 11:30:00,0.0,0.097690046,0.04425211,-0.0045025656
2018-11-26,2018-11-27 11:45:00,0.0,0.11739992,0.04161341,0.0045496565
2018-11-26,2018-11-27 12:00:00,0.0,0.097574495,0.02950298,0.016000388
2018-11-26,2018-11-27 12:15:00,0.0,0.14126359,0.021845061,0.014332623
2018-11-26,2018-11-27 12:30:00,0.0,0.113120005,0.02398535,0.03087082
2018-11-26,2018-11-27 12:45:00,0.0,0.10552196,0.026239768,0.00082039525
2018-11-26,2018-11-27 13:00:00,0.0,0.08158268,0.018697651,0.0020494193
2018-11-26,2018-11-27 13:15:00,0.0,0.08700998,0.007845372,-0.0031850536
2018-11-26,2018-11-27 13:30:00,0.0,0.109523855,-0.03147597,-0.025606513
2018-11-26,2018-11-27 13:45:00,0.0,0.08433497,-0.044267148,-0.041410606
2018-11-26,2018-11-27 14:00:00,0.0,0.07878327,-0.065243535,-0.03255634
2018-11-26,2018-11-27 14:15:00,0.0,0.044766154,-0.048658572,-0.034995314
2018-11-26,2018-11-27 14:30:00,0.0,0.05561631,-0.04920127,-0.03517407
2018-11-26,2018-11-27 14:45:00,0.0,0.06457115,-0.052244674,0.0039942972
2018-11-26,2018-11-27 15:00:00,0.0,0.06421182,-0.06680904,-0.0035849793
2018-11-26,2018-11-27 15:15:00,0.0,0.07337064,-0.0421208,0.0041658306
2018-11-26,2018-11-27 15:30:00,0.0,0.049298074,-0.057279695,0.03662444
2018-11-26,2018-11-27 15:45:00,0.0,0.04137795,-0.040250406,0.058631096
2018-11-26,2018-11-27 16:00:00,0.0,0.022905556,-0.013590881,0.05622603
2018-11-26,2018-11-27 16:15:00,0.0,0.057085693,-0.035329618,0.07407052
2018-11-26,2018-11-27 16:30:00,0.0,0.044089362,-0.019354904,0.0719162
2018-11-26,2018-11-27 16:45:00,0.0,0.05932684,-0.051711977,0.07019742
2018-11-26,2018-11-27 17:00:00,0.0,0.0581746,-0.004169452,0.0697484
2018-11-26,2018-11-27 17:15:00,0.0,0.07357207,-0.004834928,0.05657178
2018-11-26,2018-11-27 17:30:00,0.0,0.06222655,-0.023980124,0.060068637
2018-11-26,2018-11-27 17:45:00,0.0,0.012918435,-0.03922003,0.05811411
2018-11-26,2018-11-27 18:00:00,0.0,0.0077986466,-0.057719253,0.040476616
2018-11-26,2018-11-27 18:15:00,0.0,-0.0027558089,-0.045800064,0.031074084
2018-11-26,2018-11-27 18:30:00,0.0,0.013221998,-0.03982623,0.010121702
2018-11-26,2018-11-27 18:45:00,0.0,0.007230531,-0.034262806,-0.018552382
2018-11-26,2018-11-27 19:00:00,0.0,-0.0026923555,-0.05099351,-0.019024808
2018-11-26,2018-11-27 19:15:00,0.0,0.033772834,-0.05884448,-0.005627249
2018-11-26,2018-11-27 19:30:00,0.0,0.016843025,-0.03536445,0.0013751936
2018-11-26,2018-11-27 19:45:00,0.0,-0.017573806,-0.020078106,0.024189794
2018-11-26,2018-11-27 20:00:00,0.0,-0.0009413451,-0.03021707,-0.01797476
2018-11-26,2018-11-27 20:15:00,0.0,0.0029783063,-0.04426076,-0.050547462
2018-11-26,2018-11-27 20:30:00,0.0,0.007989952,-0.052915014,-0.053887255
2018-11-26,2018-11-27 20:45:00,0.0,0.015855962,-0.036146164,-0.043560732
2018-11-26,2018-11-27 21:00:00,0.0,0.0049677803,-0.042668186,-0.068748675
2018-11-26,2018-11-27 21:15:00,0.0,-0.0013633785,-0.061489686,-0.05676138
2018-11-26,2018-11-27 21:30:00,0.0,0.036266435,-0.034085274,-0.0847702
2018-11-26,2018-11-27 21:45:00,0.0,0.048853777,-0.050789464,-0.0921084
2018-11-26,2018-11-27 22:00:00,0.0,0.06405117,-0.0553149,-0.05719155
2018-11-26,2018-11-27 22:15:00,0.0,0.045686923,-0.022214588,-0.11424686
2018-11-26,2018-11-27 22:30:00,0.0,0.052874453,-0.005373025,-0.10691763
2018-11-26,2018-11-27 22:45:00,0.0,0.09540711,0.025669534,-0.044073127
2018-11-26,2018-11-27 23:00:00,0.0,0.106495485,0.015723264,-0.08479835
2018-11-26,2018-11-27 23:15:00,0.0,0.12705933,0.04785544,-0.057285566
2018-11-26,2018-11-27 23:30:00,0.014062,0.15116872,0.0970609,0.016245075
2018-11-26,2018-11-27 23:45:00,0.108984,0.21976799,0.14962846,0.034384
2018-11-27,2018-11-28 00:00:00,0.214453,0.016548056,0.15232433,0.11543006
2018-11-27,2018-11-28 00:15:00,0.362109,0.02525082,0.20660841,0.20917374
2018-11-27,2018-11-28 00:30:00,0.5273439999999999,0.036530405,0.34794787,0.3266879
2018-11-27,2018-11-28 00:45:00,0.699609,0.061796997,0.43389344,0.45749134
2018-11-27,2018-11-28 01:00:00,0.854297,0.08026905,0.550751,0.5821269
2018-11-27,2018-11-28 01:15:00,1.040625,0.10546684,0.69320315,0.68291295
2018-11-27,2018-11-28 01:30:00,1.279688,0.15182216,0.7920434,0.85439897
2018-11-27,2018-11-28 01:45:00,1.473047,0.21736842,0.8867548,0.98735553
2018-11-27,2018-11-28 02:00:00,1.6523439999999998,0.2562785,1.0076095,1.1356264
2018-11-27,2018-11-28 02:15:00,1.821094,0.32082632,1.0752497,1.2796634
2018-11-27,2018-11-28 02:30:00,1.979297,0.37126234,1.1858108,1.4225214
2018-11-27,2018-11-28 02:45:00,2.1199220000000003,0.4361965,1.2552469,1.5647923
2018-11-27,2018-11-28 03:00:00,2.176172,0.5113989,1.3136169,1.767594
2018-11-27,2018-11-28 03:15:00,2.323828,0.554003,1.3680875,1.8427626
2018-11-27,2018-11-28 03:30:00,2.383594,0.60240805,1.4569831,2.02998
2018-11-27,2018-11-28 03:45:00,2.415234,0.63149935,1.500015,2.0823534
2018-11-27,2018-11-28 04:00:00,2.41875,0.68713874,1.5422976,2.1812763
2018-11-27,2018-11-28 04:15:00,2.482031,0.74856746,1.5283692,2.2573376
2018-11-27,2018-11-28 04:30:00,2.464453,0.72481745,1.5065874,2.2769086
2018-11-27,2018-11-28 04:45:00,2.380078,0.780969,1.4991828,2.296271
2018-11-27,2018-11-28 05:00:00,2.344922,0.7814389,1.4269365,2.2870548
2018-11-27,2018-11-28 05:15:00,2.19375,0.76627517,1.3635871,2.3146343
2018-11-27,2018-11-28 05:30:00,2.074219,0.787797,1.3155973,2.2481844
2018-11-27,2018-11-28 05:45:00,1.954687,0.79612285,1.2003973,2.2011478
2018-11-27,2018-11-28 06:00:00,1.764844,0.7295307,1.1290824,2.1004958
2018-11-27,2018-11-28 06:15:00,1.606641,0.73223513,1.0314863,1.9298773
2018-11-27,2018-11-28 06:30:00,1.529297,0.73644155,0.9300734,1.7965302
2018-11-27,2018-11-28 06:45:00,1.371094,0.7204167,0.80215967,1.669595
2018-11-27,2018-11-28 07:00:00,1.160156,0.66525996,0.6864354,1.5080459
2018-11-27,2018-11-28 07:15:00,0.987891,0.62946707,0.5521303,1.3477252
2018-11-27,2018-11-28 07:30:00,0.783984,0.6061414,0.4811157,1.1060866
2018-11-27,2018-11-28 07:45:00,0.576563,0.5667885,0.38066638,0.9290721
2018-11-27,2018-11-28 08:00:00,0.4253909999999999,0.5173795,0.28387937,0.7718652
2018-11-27,2018-11-28 08:15:00,0.260156,0.5014359,0.20450358,0.574275
2018-11-27,2018-11-28 08:30:00,0.1371089999999999,0.5236108,0.13942364,0.44071078
2018-11-27,2018-11-28 08:45:00,0.038672,0.5143304,0.10148802,0.27524456
2018-11-27,2018-11-28 09:00:00,0.0,0.48697442,0.076773405,0.10508604
2018-11-27,2018-11-28 09:15:00,0.0,0.4788515,0.025077764,0.03835259
2018-11-27,2018-11-28 09:30:00,0.0,0.46931285,0.018783139,-0.04786924
2018-11-27,2018-11-28 09:45:00,0.0,0.44315973,0.027170826,-0.090093866
2018-11-27,2018-11-28 10:00:00,0.0,0.38305187,0.009111658,-0.111354485
2018-11-27,2018-11-28 10:15:00,0.0,0.3612261,0.029027674,-0.14590737
